strategy,race_date,race_id,tickets,bet,ret,hits,profit,cum_profit,peak,drawdown
A_middle_only_100,2026-01-01,2420260101010005,1,100,0.0,0,-100.0,-100.0,-100.0,0.0
A_middle_only_100,2026-01-01,2420260101010007,1,100,0.0,0,-100.0,-200.0,-100.0,-100.0
A_middle_only_100,2026-01-01,5620251231020006,1,100,0.0,0,-100.0,-300.0,-100.0,-200.0
A_middle_only_100,2026-01-01,5620251231020008,1,100,0.0,0,-100.0,-400.0,-100.0,-300.0
A_middle_only_100,2026-01-01,6220251231020002,1,100,0.0,0,-100.0,-500.0,-100.0,-400.0
A_middle_only_100,2026-01-01,8120251230030008,1,100,0.0,0,-100.0,-600.0,-100.0,-500.0
A_middle_only_100,2026-01-02,2220260102010004,1,100,0.0,0,-100.0,-700.0,-100.0,-600.0
A_middle_only_100,2026-01-02,3820260101020006,1,100,0.0,0,-100.0,-800.0,-100.0,-700.0
A_middle_only_100,2026-01-02,4320260102010003,1,100,0.0,0,-100.0,-900.0,-100.0,-800.0
A_middle_only_100,2026-01-02,4520260102010002,1,100,0.0,0,-100.0,-1000.0,-100.0,-900.0
A_middle_only_100,2026-01-02,4720251231030003,1,100,0.0,0,-100.0,-1100.0,-100.0,-1000.0
A_middle_only_100,2026-01-02,4720251231030008,1,100,0.0,0,-100.0,-1200.0,-100.0,-1100.0
A_middle_only_100,2026-01-02,6220251231030002,1,100,0.0,0,-100.0,-1300.0,-100.0,-1200.0
A_middle_only_100,2026-01-02,6220251231030004,1,100,0.0,0,-100.0,-1400.0,-100.0,-1300.0
A_middle_only_100,2026-01-03,2420260101030003,1,100,0.0,0,-100.0,-1500.0,-100.0,-1400.0
A_middle_only_100,2026-01-03,2420260101030004,1,100,0.0,0,-100.0,-1600.0,-100.0,-1500.0
A_middle_only_100,2026-01-03,3620260103010004,1,100,0.0,0,-100.0,-1700.0,-100.0,-1600.0
A_middle_only_100,2026-01-03,3820260101030003,1,100,0.0,0,-100.0,-1800.0,-100.0,-1700.0
A_middle_only_100,2026-01-03,4520260102020007,1,100,0.0,0,-100.0,-1900.0,-100.0,-1800.0
A_middle_only_100,2026-01-03,7420260102020006,1,100,3030.0,1,2930.0,1030.0,1030.0,0.0
A_middle_only_100,2026-01-04,1320260103020003,1,100,0.0,0,-100.0,930.0,1030.0,-100.0
A_middle_only_100,2026-01-04,2220260102030006,1,100,0.0,0,-100.0,830.0,1030.0,-200.0
A_middle_only_100,2026-01-04,2820260104010001,1,100,0.0,0,-100.0,730.0,1030.0,-300.0
A_middle_only_100,2026-01-04,2820260104010006,1,100,0.0,0,-100.0,630.0,1030.0,-400.0
A_middle_only_100,2026-01-04,4520260102030004,1,100,0.0,0,-100.0,530.0,1030.0,-500.0
A_middle_only_100,2026-01-04,4520260102030008,1,100,3000.0,1,2900.0,3430.0,3430.0,0.0
A_middle_only_100,2026-01-04,4520260102030011,1,100,0.0,0,-100.0,3330.0,3430.0,-100.0
A_middle_only_100,2026-01-04,4520260102030012,1,100,0.0,0,-100.0,3230.0,3430.0,-200.0
A_middle_only_100,2026-01-04,8620260104010002,2,200,0.0,0,-200.0,3030.0,3430.0,-400.0
A_middle_only_100,2026-01-04,8620260104010004,1,100,0.0,0,-100.0,2930.0,3430.0,-500.0
A_middle_only_100,2026-01-05,1320260103030003,1,100,0.0,0,-100.0,2830.0,3430.0,-600.0
A_middle_only_100,2026-01-05,4720260105010002,1,100,0.0,0,-100.0,2730.0,3430.0,-700.0
A_middle_only_100,2026-01-05,4720260105010004,1,100,0.0,0,-100.0,2630.0,3430.0,-800.0
A_middle_only_100,2026-01-05,7320260103030001,1,100,0.0,0,-100.0,2530.0,3430.0,-900.0
A_middle_only_100,2026-01-05,7320260103030010,1,100,3030.0,1,2930.0,5460.0,5460.0,0.0
A_middle_only_100,2026-01-06,2820260104030008,1,100,0.0,0,-100.0,5360.0,5460.0,-100.0
A_middle_only_100,2026-01-06,6120260104030005,1,100,0.0,0,-100.0,5260.0,5460.0,-200.0
A_middle_only_100,2026-01-06,8320260106010011,1,100,0.0,0,-100.0,5160.0,5460.0,-300.0
A_middle_only_100,2026-01-07,4320260107010003,1,100,3050.0,1,2950.0,8110.0,8110.0,0.0
A_middle_only_100,2026-01-07,4320260107010004,1,100,0.0,0,-100.0,8010.0,8110.0,-100.0
A_middle_only_100,2026-01-07,4320260107010008,1,100,0.0,0,-100.0,7910.0,8110.0,-200.0
A_middle_only_100,2026-01-07,4420260105030004,1,100,0.0,0,-100.0,7810.0,8110.0,-300.0
A_middle_only_100,2026-01-07,8320260106020006,1,100,0.0,0,-100.0,7710.0,8110.0,-400.0
A_middle_only_100,2026-01-08,4320260107020002,1,100,0.0,0,-100.0,7610.0,8110.0,-500.0
A_middle_only_100,2026-01-08,6220260107020004,1,100,0.0,0,-100.0,7510.0,8110.0,-600.0
A_middle_only_100,2026-01-08,6220260107020005,1,100,0.0,0,-100.0,7410.0,8110.0,-700.0
A_middle_only_100,2026-01-08,8120260108010007,1,100,0.0,0,-100.0,7310.0,8110.0,-800.0
A_middle_only_100,2026-01-08,8320260106030004,1,100,0.0,0,-100.0,7210.0,8110.0,-900.0
A_middle_only_100,2026-01-09,2720260109010010,1,100,0.0,0,-100.0,7110.0,8110.0,-1000.0
A_middle_only_100,2026-01-09,3520260108020001,1,100,0.0,0,-100.0,7010.0,8110.0,-1100.0
A_middle_only_100,2026-01-09,3520260108020007,1,100,0.0,0,-100.0,6910.0,8110.0,-1200.0
A_middle_only_100,2026-01-09,5520260109010001,1,100,0.0,0,-100.0,6810.0,8110.0,-1300.0
A_middle_only_100,2026-01-09,5520260109010007,1,100,0.0,0,-100.0,6710.0,8110.0,-1400.0
A_middle_only_100,2026-01-09,5520260109010009,1,100,0.0,0,-100.0,6610.0,8110.0,-1500.0
A_middle_only_100,2026-01-09,8120260108020003,1,100,0.0,0,-100.0,6510.0,8110.0,-1600.0
A_middle_only_100,2026-01-10,2720260109020004,1,100,0.0,0,-100.0,6410.0,8110.0,-1700.0
A_middle_only_100,2026-01-10,2720260109020012,1,100,0.0,0,-100.0,6310.0,8110.0,-1800.0
A_middle_only_100,2026-01-10,5520260109020007,1,100,0.0,0,-100.0,6210.0,8110.0,-1900.0
A_middle_only_100,2026-01-10,5520260109020008,2,200,0.0,0,-200.0,6010.0,8110.0,-2100.0
A_middle_only_100,2026-01-10,6120260109020006,1,100,0.0,0,-100.0,5910.0,8110.0,-2200.0
A_middle_only_100,2026-01-11,2720260109030006,1,100,0.0,0,-100.0,5810.0,8110.0,-2300.0
A_middle_only_100,2026-01-11,2720260109030008,1,100,0.0,0,-100.0,5710.0,8110.0,-2400.0
A_middle_only_100,2026-01-11,3120260111010001,1,100,0.0,0,-100.0,5610.0,8110.0,-2500.0
A_middle_only_100,2026-01-11,3120260111010005,1,100,0.0,0,-100.0,5510.0,8110.0,-2600.0
A_middle_only_100,2026-01-11,5520260109030012,1,100,0.0,0,-100.0,5410.0,8110.0,-2700.0
A_middle_only_100,2026-01-11,6120260109030006,1,100,0.0,0,-100.0,5310.0,8110.0,-2800.0
A_middle_only_100,2026-01-11,7320260111010006,1,100,0.0,0,-100.0,5210.0,8110.0,-2900.0
A_middle_only_100,2026-01-12,4320260112010009,2,200,0.0,0,-200.0,5010.0,8110.0,-3100.0
A_middle_only_100,2026-01-12,7320260111020006,1,100,0.0,0,-100.0,4910.0,8110.0,-3200.0
A_middle_only_100,2026-01-13,2320260112020004,1,100,0.0,0,-100.0,4810.0,8110.0,-3300.0
A_middle_only_100,2026-01-13,2320260112020008,1,100,0.0,0,-100.0,4710.0,8110.0,-3400.0
A_middle_only_100,2026-01-13,2820260112020005,1,100,0.0,0,-100.0,4610.0,8110.0,-3500.0
A_middle_only_100,2026-01-13,5620260113010002,1,100,0.0,0,-100.0,4510.0,8110.0,-3600.0
A_middle_only_100,2026-01-13,5620260113010005,1,100,0.0,0,-100.0,4410.0,8110.0,-3700.0
A_middle_only_100,2026-01-13,7320260111030003,1,100,0.0,0,-100.0,4310.0,8110.0,-3800.0
A_middle_only_100,2026-01-13,7320260111030004,1,100,0.0,0,-100.0,4210.0,8110.0,-3900.0
A_middle_only_100,2026-01-14,2320260112030008,1,100,0.0,0,-100.0,4110.0,8110.0,-4000.0
A_middle_only_100,2026-01-14,2320260112030012,1,100,0.0,0,-100.0,4010.0,8110.0,-4100.0
A_middle_only_100,2026-01-14,3520260114010007,1,100,0.0,0,-100.0,3910.0,8110.0,-4200.0
A_middle_only_100,2026-01-14,3520260114010009,1,100,0.0,0,-100.0,3810.0,8110.0,-4300.0
A_middle_only_100,2026-01-14,4320260112030001,1,100,0.0,0,-100.0,3710.0,8110.0,-4400.0
A_middle_only_100,2026-01-14,4320260112030010,2,200,0.0,0,-200.0,3510.0,8110.0,-4600.0
A_middle_only_100,2026-01-14,5620260113020003,1,100,0.0,0,-100.0,3410.0,8110.0,-4700.0
A_middle_only_100,2026-01-14,8120260113020008,1,100,0.0,0,-100.0,3310.0,8110.0,-4800.0
A_middle_only_100,2026-01-15,3520260114020002,1,100,0.0,0,-100.0,3210.0,8110.0,-4900.0
A_middle_only_100,2026-01-15,3520260114020009,1,100,0.0,0,-100.0,3110.0,8110.0,-5000.0
A_middle_only_100,2026-01-15,5620260113030008,1,100,0.0,0,-100.0,3010.0,8110.0,-5100.0
A_middle_only_100,2026-01-15,8120260113030011,1,100,0.0,0,-100.0,2910.0,8110.0,-5200.0
A_middle_only_100,2026-01-15,8620260115010001,1,100,0.0,0,-100.0,2810.0,8110.0,-5300.0
A_middle_only_100,2026-01-16,2520260115020005,1,100,0.0,0,-100.0,2710.0,8110.0,-5400.0
A_middle_only_100,2026-01-16,6120260115020004,1,100,0.0,0,-100.0,2610.0,8110.0,-5500.0
A_middle_only_100,2026-01-16,6120260115020005,1,100,0.0,0,-100.0,2510.0,8110.0,-5600.0
A_middle_only_100,2026-01-16,8620260115020006,1,100,0.0,0,-100.0,2410.0,8110.0,-5700.0
A_middle_only_100,2026-01-17,2520260115030003,2,200,0.0,0,-200.0,2210.0,8110.0,-5900.0
A_middle_only_100,2026-01-17,2520260115030011,1,100,0.0,0,-100.0,2110.0,8110.0,-6000.0
A_middle_only_100,2026-01-17,3720260116020008,1,100,0.0,0,-100.0,2010.0,8110.0,-6100.0
A_middle_only_100,2026-01-17,4420260115030005,1,100,0.0,0,-100.0,1910.0,8110.0,-6200.0
A_middle_only_100,2026-01-17,6120260115030008,1,100,0.0,0,-100.0,1810.0,8110.0,-6300.0
A_middle_only_100,2026-01-17,6120260115030010,1,100,0.0,0,-100.0,1710.0,8110.0,-6400.0
A_middle_only_100,2026-01-18,6320260117020007,1,100,0.0,0,-100.0,1610.0,8110.0,-6500.0
A_middle_only_100,2026-01-18,7420260117020003,1,100,0.0,0,-100.0,1510.0,8110.0,-6600.0
A_middle_only_100,2026-01-19,2220260119010004,1,100,0.0,0,-100.0,1410.0,8110.0,-6700.0
A_middle_only_100,2026-01-19,2220260119010008,1,100,0.0,0,-100.0,1310.0,8110.0,-6800.0
A_middle_only_100,2026-01-19,4320260119010009,1,100,0.0,0,-100.0,1210.0,8110.0,-6900.0
A_middle_only_100,2026-01-19,4520260117030004,2,200,0.0,0,-200.0,1010.0,8110.0,-7100.0
A_middle_only_100,2026-01-19,6320260117030003,1,100,0.0,0,-100.0,910.0,8110.0,-7200.0
A_middle_only_100,2026-01-20,2220260119020001,1,100,0.0,0,-100.0,810.0,8110.0,-7300.0
A_middle_only_100,2026-01-20,2220260119020003,1,100,0.0,0,-100.0,710.0,8110.0,-7400.0
A_middle_only_100,2026-01-20,4320260119020003,1,100,0.0,0,-100.0,610.0,8110.0,-7500.0
A_middle_only_100,2026-01-20,5620260120010007,1,100,0.0,0,-100.0,510.0,8110.0,-7600.0
A_middle_only_100,2026-01-20,8420260118030002,2,200,0.0,0,-200.0,310.0,8110.0,-7800.0
A_middle_only_100,2026-01-20,8420260118030010,1,100,0.0,0,-100.0,210.0,8110.0,-7900.0
A_middle_only_100,2026-01-20,8620260120010002,1,100,0.0,0,-100.0,110.0,8110.0,-8000.0
A_middle_only_100,2026-01-20,8620260120010004,1,100,0.0,0,-100.0,10.0,8110.0,-8100.0
A_middle_only_100,2026-01-20,8620260120010006,1,100,0.0,0,-100.0,-90.0,8110.0,-8200.0
A_middle_only_100,2026-01-21,4320260119030007,1,100,0.0,0,-100.0,-190.0,8110.0,-8300.0
A_middle_only_100,2026-01-22,2620260122010004,1,100,0.0,0,-100.0,-290.0,8110.0,-8400.0
A_middle_only_100,2026-01-22,3120260121020009,1,100,0.0,0,-100.0,-390.0,8110.0,-8500.0
A_middle_only_100,2026-01-22,6120260122010002,1,100,0.0,0,-100.0,-490.0,8110.0,-8600.0
A_middle_only_100,2026-01-23,3120260121030006,1,100,0.0,0,-100.0,-590.0,8110.0,-8700.0
A_middle_only_100,2026-01-23,6120260122020002,1,100,0.0,0,-100.0,-690.0,8110.0,-8800.0
A_middle_only_100,2026-01-23,6120260122020011,2,200,0.0,0,-200.0,-890.0,8110.0,-9000.0
A_middle_only_100,2026-01-24,2720260123020002,1,100,0.0,0,-100.0,-990.0,8110.0,-9100.0
A_middle_only_100,2026-01-24,4820260124010007,1,100,0.0,0,-100.0,-1090.0,8110.0,-9200.0
A_middle_only_100,2026-01-24,6120260122030009,1,100,3000.0,1,2900.0,1810.0,8110.0,-6300.0
A_middle_only_100,2026-01-24,8320260123020005,1,100,0.0,0,-100.0,1710.0,8110.0,-6400.0
A_middle_only_100,2026-01-25,1320260122040007,1,100,0.0,0,-100.0,1610.0,8110.0,-6500.0
A_middle_only_100,2026-01-25,2720260123030006,1,100,0.0,0,-100.0,1510.0,8110.0,-6600.0
A_middle_only_100,2026-01-25,3620260125010001,1,100,0.0,0,-100.0,1410.0,8110.0,-6700.0
A_middle_only_100,2026-01-25,3620260125010010,1,100,0.0,0,-100.0,1310.0,8110.0,-6800.0
A_middle_only_100,2026-01-25,3720260125010007,1,100,0.0,0,-100.0,1210.0,8110.0,-6900.0
A_middle_only_100,2026-01-25,3720260125010011,1,100,0.0,0,-100.0,1110.0,8110.0,-7000.0
A_middle_only_100,2026-01-25,4820260124020002,1,100,0.0,0,-100.0,1010.0,8110.0,-7100.0
A_middle_only_100,2026-01-25,4820260124020005,1,100,0.0,0,-100.0,910.0,8110.0,-7200.0
A_middle_only_100,2026-01-25,4820260124020007,1,100,0.0,0,-100.0,810.0,8110.0,-7300.0
A_middle_only_100,2026-01-25,4820260124020008,1,100,0.0,0,-100.0,710.0,8110.0,-7400.0
A_middle_only_100,2026-01-26,2320260126010006,1,100,0.0,0,-100.0,610.0,8110.0,-7500.0
A_middle_only_100,2026-01-26,3620260125020007,1,100,0.0,0,-100.0,510.0,8110.0,-7600.0
A_middle_only_100,2026-01-26,3620260125020010,1,100,0.0,0,-100.0,410.0,8110.0,-7700.0
A_middle_only_100,2026-01-26,3720260125020002,1,100,0.0,0,-100.0,310.0,8110.0,-7800.0
A_middle_only_100,2026-01-27,2320260126020010,1,100,0.0,0,-100.0,210.0,8110.0,-7900.0
A_middle_only_100,2026-01-27,3620260125030012,1,100,0.0,0,-100.0,110.0,8110.0,-8000.0
A_middle_only_100,2026-01-27,3720260125030003,1,100,0.0,0,-100.0,10.0,8110.0,-8100.0
A_middle_only_100,2026-01-27,3720260125030011,1,100,0.0,0,-100.0,-90.0,8110.0,-8200.0
A_middle_only_100,2026-01-27,8720260127010005,1,100,0.0,0,-100.0,-190.0,8110.0,-8300.0
A_middle_only_100,2026-01-27,8720260127010009,1,100,0.0,0,-100.0,-290.0,8110.0,-8400.0
A_middle_only_100,2026-01-28,2320260126030002,1,100,0.0,0,-100.0,-390.0,8110.0,-8500.0
A_middle_only_100,2026-01-28,8120260126030003,1,100,0.0,0,-100.0,-490.0,8110.0,-8600.0
A_middle_only_100,2026-01-28,8120260126030005,1,100,0.0,0,-100.0,-590.0,8110.0,-8700.0
A_middle_only_100,2026-01-28,8720260127020012,1,100,0.0,0,-100.0,-690.0,8110.0,-8800.0
A_middle_only_100,2026-01-29,2720260129010002,1,100,0.0,0,-100.0,-790.0,8110.0,-8900.0
A_middle_only_100,2026-01-29,2720260129010005,1,100,0.0,0,-100.0,-890.0,8110.0,-9000.0
A_middle_only_100,2026-01-29,3120260127030002,1,100,0.0,0,-100.0,-990.0,8110.0,-9100.0
A_middle_only_100,2026-01-29,3120260127030005,1,100,0.0,0,-100.0,-1090.0,8110.0,-9200.0
A_middle_only_100,2026-01-29,3120260127030007,1,100,3030.0,1,2930.0,1840.0,8110.0,-6270.0
A_middle_only_100,2026-01-30,2720260129020004,1,100,0.0,0,-100.0,1740.0,8110.0,-6370.0
A_middle_only_100,2026-01-30,2720260129020008,1,100,0.0,0,-100.0,1640.0,8110.0,-6470.0
A_middle_only_100,2026-01-30,5320260129020009,1,100,0.0,0,-100.0,1540.0,8110.0,-6570.0
A_middle_only_100,2026-01-31,2320260131010004,1,100,0.0,0,-100.0,1440.0,8110.0,-6670.0
A_middle_only_100,2026-01-31,2420260131010001,1,100,0.0,0,-100.0,1340.0,8110.0,-6770.0
A_middle_only_100,2026-01-31,2420260131010007,1,100,0.0,0,-100.0,1240.0,8110.0,-6870.0
A_middle_only_100,2026-01-31,3820260131010001,1,100,0.0,0,-100.0,1140.0,8110.0,-6970.0
A_middle_only_100,2026-01-31,3820260131010011,1,100,0.0,0,-100.0,1040.0,8110.0,-7070.0
A_middle_only_100,2026-01-31,7320260129030006,1,100,0.0,0,-100.0,940.0,8110.0,-7170.0
A_middle_only_100,2026-01-31,7320260129030011,1,100,0.0,0,-100.0,840.0,8110.0,-7270.0
A_middle_only_100,2026-01-31,8620260130020008,1,100,0.0,0,-100.0,740.0,8110.0,-7370.0
A_middle_only_100,2026-02-01,2320260131020002,1,100,0.0,0,-100.0,640.0,8110.0,-7470.0
A_middle_only_100,2026-02-01,2420260131020008,1,100,0.0,0,-100.0,540.0,8110.0,-7570.0
A_middle_only_100,2026-02-01,3720260201010002,1,100,0.0,0,-100.0,440.0,8110.0,-7670.0
A_middle_only_100,2026-02-01,7320260129040002,1,100,0.0,0,-100.0,340.0,8110.0,-7770.0
A_middle_only_100,2026-02-02,2420260131030006,1,100,0.0,0,-100.0,240.0,8110.0,-7870.0
A_middle_only_100,2026-02-02,3720260201020004,1,100,0.0,0,-100.0,140.0,8110.0,-7970.0
A_middle_only_100,2026-02-02,4720260201020003,1,100,0.0,0,-100.0,40.0,8110.0,-8070.0
A_middle_only_100,2026-02-02,4720260201020005,1,100,0.0,0,-100.0,-60.0,8110.0,-8170.0
A_middle_only_100,2026-02-02,5520260202010002,1,100,0.0,0,-100.0,-160.0,8110.0,-8270.0
A_middle_only_100,2026-02-02,5520260202010003,1,100,0.0,0,-100.0,-260.0,8110.0,-8370.0
A_middle_only_100,2026-02-02,8320260201020007,1,100,0.0,0,-100.0,-360.0,8110.0,-8470.0
A_middle_only_100,2026-02-03,2720260203010011,1,100,0.0,0,-100.0,-460.0,8110.0,-8570.0
A_middle_only_100,2026-02-03,3720260201030005,1,100,3070.0,1,2970.0,2510.0,8110.0,-5600.0
A_middle_only_100,2026-02-03,4420260202020003,1,100,0.0,0,-100.0,2410.0,8110.0,-5700.0
A_middle_only_100,2026-02-03,4420260202020004,1,100,3060.0,1,2960.0,5370.0,8110.0,-2740.0
A_middle_only_100,2026-02-03,4720260201030007,1,100,0.0,0,-100.0,5270.0,8110.0,-2840.0
A_middle_only_100,2026-02-03,4720260201030008,1,100,0.0,0,-100.0,5170.0,8110.0,-2940.0
A_middle_only_100,2026-02-03,5520260202020008,1,100,0.0,0,-100.0,5070.0,8110.0,-3040.0
A_middle_only_100,2026-02-03,6220260203010002,1,100,0.0,0,-100.0,4970.0,8110.0,-3140.0
A_middle_only_100,2026-02-03,8720260203010001,1,100,0.0,0,-100.0,4870.0,8110.0,-3240.0
A_middle_only_100,2026-02-03,8720260203010002,1,100,0.0,0,-100.0,4770.0,8110.0,-3340.0
A_middle_only_100,2026-02-04,2620260204010006,1,100,0.0,0,-100.0,4670.0,8110.0,-3440.0
A_middle_only_100,2026-02-04,2720260203020004,1,100,0.0,0,-100.0,4570.0,8110.0,-3540.0
A_middle_only_100,2026-02-04,2720260203020011,1,100,0.0,0,-100.0,4470.0,8110.0,-3640.0
A_middle_only_100,2026-02-05,3120260204020001,1,100,0.0,0,-100.0,4370.0,8110.0,-3740.0
A_middle_only_100,2026-02-05,8720260203030002,1,100,0.0,0,-100.0,4270.0,8110.0,-3840.0
A_middle_only_100,2026-02-06,3120260204030007,1,100,0.0,0,-100.0,4170.0,8110.0,-3940.0
A_middle_only_100,2026-02-06,5320260205020009,1,100,0.0,0,-100.0,4070.0,8110.0,-4040.0
A_middle_only_100,2026-02-06,5320260205020011,1,100,0.0,0,-100.0,3970.0,8110.0,-4140.0
A_middle_only_100,2026-02-07,2220260207010002,1,100,3000.0,1,2900.0,6870.0,8110.0,-1240.0
A_middle_only_100,2026-02-07,2220260207010003,1,100,0.0,0,-100.0,6770.0,8110.0,-1340.0
A_middle_only_100,2026-02-07,3720260207010003,1,100,0.0,0,-100.0,6670.0,8110.0,-1440.0
A_middle_only_100,2026-02-07,3720260207010007,1,100,0.0,0,-100.0,6570.0,8110.0,-1540.0
A_middle_only_100,2026-02-07,4320260207010009,1,100,0.0,0,-100.0,6470.0,8110.0,-1640.0
A_middle_only_100,2026-02-07,7320260205030002,1,100,0.0,0,-100.0,6370.0,8110.0,-1740.0
A_middle_only_100,2026-02-07,8120260207010004,1,100,0.0,0,-100.0,6270.0,8110.0,-1840.0
A_middle_only_100,2026-02-08,2220260207020009,2,200,0.0,0,-200.0,6070.0,8110.0,-2040.0
A_middle_only_100,2026-02-08,4320260207020008,1,100,0.0,0,-100.0,5970.0,8110.0,-2140.0
A_middle_only_100,2026-02-08,4320260207020011,1,100,0.0,0,-100.0,5870.0,8110.0,-2240.0
A_middle_only_100,2026-02-08,8120260207020003,1,100,0.0,0,-100.0,5770.0,8110.0,-2340.0
A_middle_only_100,2026-02-09,2220260207030009,1,100,0.0,0,-100.0,5670.0,8110.0,-2440.0
A_middle_only_100,2026-02-09,3520260209010006,1,100,0.0,0,-100.0,5570.0,8110.0,-2540.0
A_middle_only_100,2026-02-09,3520260209010009,1,100,0.0,0,-100.0,5470.0,8110.0,-2640.0
A_middle_only_100,2026-02-09,3520260209010010,1,100,0.0,0,-100.0,5370.0,8110.0,-2740.0
A_middle_only_100,2026-02-09,4320260207030009,1,100,0.0,0,-100.0,5270.0,8110.0,-2840.0
A_middle_only_100,2026-02-10,2820260209020003,1,100,0.0,0,-100.0,5170.0,8110.0,-2940.0
A_middle_only_100,2026-02-10,3520260209020001,1,100,0.0,0,-100.0,5070.0,8110.0,-3040.0
A_middle_only_100,2026-02-10,3520260209020009,1,100,0.0,0,-100.0,4970.0,8110.0,-3140.0
A_middle_only_100,2026-02-10,3520260209020010,1,100,0.0,0,-100.0,4870.0,8110.0,-3240.0
A_middle_only_100,2026-02-10,5620260209020003,2,200,0.0,0,-200.0,4670.0,8110.0,-3440.0
A_middle_only_100,2026-02-10,5620260209020007,1,100,0.0,0,-100.0,4570.0,8110.0,-3540.0
A_middle_only_100,2026-02-10,5620260209020010,1,100,0.0,0,-100.0,4470.0,8110.0,-3640.0
A_middle_only_100,2026-02-10,7420260210010004,1,100,0.0,0,-100.0,4370.0,8110.0,-3740.0
A_middle_only_100,2026-02-10,7420260210010007,1,100,0.0,0,-100.0,4270.0,8110.0,-3840.0
A_middle_only_100,2026-02-11,2820260209030002,1,100,3030.0,1,2930.0,7200.0,8110.0,-910.0
A_middle_only_100,2026-02-11,3520260209030009,1,100,0.0,0,-100.0,7100.0,8110.0,-1010.0
A_middle_only_100,2026-02-11,4220260210020001,1,100,0.0,0,-100.0,7000.0,8110.0,-1110.0
A_middle_only_100,2026-02-11,5620260209030005,1,100,0.0,0,-100.0,6900.0,8110.0,-1210.0
A_middle_only_100,2026-02-11,5620260209030009,1,100,0.0,0,-100.0,6800.0,8110.0,-1310.0
A_middle_only_100,2026-02-12,2520260210030005,1,100,0.0,0,-100.0,6700.0,8110.0,-1410.0
A_middle_only_100,2026-02-12,2520260210030006,1,100,0.0,0,-100.0,6600.0,8110.0,-1510.0
A_middle_only_100,2026-02-12,3820260212010004,1,100,0.0,0,-100.0,6500.0,8110.0,-1610.0
A_middle_only_100,2026-02-12,4220260210030006,1,100,0.0,0,-100.0,6400.0,8110.0,-1710.0
A_middle_only_100,2026-02-12,4220260210030009,1,100,3050.0,1,2950.0,9350.0,9350.0,0.0
A_middle_only_100,2026-02-12,7420260210030002,1,100,0.0,0,-100.0,9250.0,9350.0,-100.0
A_middle_only_100,2026-02-12,8720260211020001,1,100,0.0,0,-100.0,9150.0,9350.0,-200.0
A_middle_only_100,2026-02-13,3820260212020003,1,100,0.0,0,-100.0,9050.0,9350.0,-300.0
A_middle_only_100,2026-02-13,6120260211030003,1,100,0.0,0,-100.0,8950.0,9350.0,-400.0
A_middle_only_100,2026-02-13,6220260213010007,1,100,0.0,0,-100.0,8850.0,9350.0,-500.0
A_middle_only_100,2026-02-13,8720260211030006,1,100,0.0,0,-100.0,8750.0,9350.0,-600.0
A_middle_only_100,2026-02-13,8720260211030009,1,100,0.0,0,-100.0,8650.0,9350.0,-700.0
A_middle_only_100,2026-02-14,1320260213020001,1,100,0.0,0,-100.0,8550.0,9350.0,-800.0
A_middle_only_100,2026-02-14,1320260213020009,1,100,0.0,0,-100.0,8450.0,9350.0,-900.0
A_middle_only_100,2026-02-14,2420260214010009,1,100,0.0,0,-100.0,8350.0,9350.0,-1000.0
A_middle_only_100,2026-02-14,5320260214010002,1,100,0.0,0,-100.0,8250.0,9350.0,-1100.0
A_middle_only_100,2026-02-14,5320260214010009,1,100,0.0,0,-100.0,8150.0,9350.0,-1200.0
A_middle_only_100,2026-02-14,6220260213020003,1,100,0.0,0,-100.0,8050.0,9350.0,-1300.0
A_middle_only_100,2026-02-14,6220260213020007,1,100,0.0,0,-100.0,7950.0,9350.0,-1400.0
A_middle_only_100,2026-02-15,1320260213030003,1,100,0.0,0,-100.0,7850.0,9350.0,-1500.0
A_middle_only_100,2026-02-15,2420260214020006,1,100,0.0,0,-100.0,7750.0,9350.0,-1600.0
A_middle_only_100,2026-02-15,4220260214020005,1,100,0.0,0,-100.0,7650.0,9350.0,-1700.0
A_middle_only_100,2026-02-15,5320260214020002,1,100,0.0,0,-100.0,7550.0,9350.0,-1800.0
A_middle_only_100,2026-02-15,6220260213030007,1,100,0.0,0,-100.0,7450.0,9350.0,-1900.0
A_middle_only_100,2026-02-16,2420260214030008,1,100,0.0,0,-100.0,7350.0,9350.0,-2000.0
A_middle_only_100,2026-02-16,2420260214030010,1,100,0.0,0,-100.0,7250.0,9350.0,-2100.0
A_middle_only_100,2026-02-16,2420260214030012,1,100,0.0,0,-100.0,7150.0,9350.0,-2200.0
A_middle_only_100,2026-02-16,3620260216010007,1,100,0.0,0,-100.0,7050.0,9350.0,-2300.0
A_middle_only_100,2026-02-16,4220260214030005,1,100,3020.0,1,2920.0,9970.0,9970.0,0.0
A_middle_only_100,2026-02-16,4320260216010006,1,100,0.0,0,-100.0,9870.0,9970.0,-100.0
A_middle_only_100,2026-02-16,4720260216010001,1,100,0.0,0,-100.0,9770.0,9970.0,-200.0
A_middle_only_100,2026-02-16,5320260214030007,1,100,3030.0,1,2930.0,12700.0,12700.0,0.0
A_middle_only_100,2026-02-16,7320260214030001,1,100,0.0,0,-100.0,12600.0,12700.0,-100.0
A_middle_only_100,2026-02-16,7320260214030002,1,100,0.0,0,-100.0,12500.0,12700.0,-200.0
