race_date,race_id,tickets,return_yen,hits,bet,profit,cum_profit,running_peak,drawdown
2026-04-22,7520260420030005,2,3060.0,1,200,2860.0,63790.0,80920.0,-17130.0
2026-04-22,7520260420030006,1,0.0,0,100,-100.0,63690.0,80920.0,-17230.0
2026-04-23,2220260422020011,2,0.0,0,200,-200.0,63490.0,80920.0,-17430.0
2026-04-23,3520260423010011,1,0.0,0,100,-100.0,63390.0,80920.0,-17530.0
2026-04-23,4220260423010001,1,0.0,0,100,-100.0,63290.0,80920.0,-17630.0
2026-04-23,4220260423010003,5,0.0,0,500,-500.0,62790.0,80920.0,-18130.0
2026-04-23,4220260423010004,5,0.0,0,500,-500.0,62290.0,80920.0,-18630.0
2026-04-23,4220260423010005,5,0.0,0,500,-500.0,61790.0,80920.0,-19130.0
2026-04-23,4220260423010008,5,0.0,0,500,-500.0,61290.0,80920.0,-19630.0
2026-04-23,4220260423010010,5,0.0,0,500,-500.0,60790.0,80920.0,-20130.0
2026-04-23,4220260423010011,5,0.0,0,500,-500.0,60290.0,80920.0,-20630.0
2026-04-23,4220260423010012,5,0.0,0,500,-500.0,59790.0,80920.0,-21130.0
2026-04-23,8120260422020005,1,0.0,0,100,-100.0,59690.0,80920.0,-21230.0
2026-04-24,2220260422030009,1,0.0,0,100,-100.0,59590.0,80920.0,-21330.0
2026-04-24,3120260424010007,5,0.0,0,500,-500.0,59090.0,80920.0,-21830.0
2026-04-24,3120260424010008,5,0.0,0,500,-500.0,58590.0,80920.0,-22330.0
2026-04-24,3120260424010011,1,0.0,0,100,-100.0,58490.0,80920.0,-22430.0
2026-04-24,3520260423020005,1,0.0,0,100,-100.0,58390.0,80920.0,-22530.0
2026-04-24,4220260423020001,5,19920.0,1,500,19420.0,77810.0,80920.0,-3110.0
2026-04-24,4220260423020002,5,0.0,0,500,-500.0,77310.0,80920.0,-3610.0
2026-04-24,4220260423020006,5,0.0,0,500,-500.0,76810.0,80920.0,-4110.0
2026-04-24,4220260423020007,5,0.0,0,500,-500.0,76310.0,80920.0,-4610.0
2026-04-24,4220260423020008,6,0.0,0,600,-600.0,75710.0,80920.0,-5210.0
2026-04-24,4220260423020009,5,0.0,0,500,-500.0,75210.0,80920.0,-5710.0
2026-04-24,4220260423020011,5,0.0,0,500,-500.0,74710.0,80920.0,-6210.0
2026-04-24,4220260423020012,5,0.0,0,500,-500.0,74210.0,80920.0,-6710.0
2026-04-24,5520260423020002,1,0.0,0,100,-100.0,74110.0,80920.0,-6810.0
2026-04-24,5520260423020005,1,0.0,0,100,-100.0,74010.0,80920.0,-6910.0
2026-04-24,6120260423020008,1,0.0,0,100,-100.0,73910.0,80920.0,-7010.0
2026-04-25,1120260425010002,1,0.0,0,100,-100.0,73810.0,80920.0,-7110.0
2026-04-25,3120260424020008,5,0.0,0,500,-500.0,73310.0,80920.0,-7610.0
2026-04-25,3120260424020009,5,0.0,0,500,-500.0,72810.0,80920.0,-8110.0
2026-04-25,3120260424020010,3,0.0,0,300,-300.0,72510.0,80920.0,-8410.0
2026-04-25,3520260423030007,1,3060.0,1,100,2960.0,75470.0,80920.0,-5450.0
2026-04-25,3520260423030011,1,0.0,0,100,-100.0,75370.0,80920.0,-5550.0
2026-04-25,4220260423030004,5,0.0,0,500,-500.0,74870.0,80920.0,-6050.0
2026-04-25,4220260423030005,5,0.0,0,500,-500.0,74370.0,80920.0,-6550.0
2026-04-25,4220260423030006,5,0.0,0,500,-500.0,73870.0,80920.0,-7050.0
2026-04-25,4220260423030007,5,0.0,0,500,-500.0,73370.0,80920.0,-7550.0
2026-04-25,4220260423030009,5,0.0,0,500,-500.0,72870.0,80920.0,-8050.0
2026-04-25,4220260423030010,5,0.0,0,500,-500.0,72370.0,80920.0,-8550.0
2026-04-25,4220260423030011,5,0.0,0,500,-500.0,71870.0,80920.0,-9050.0
2026-04-25,4220260423030012,5,0.0,0,500,-500.0,71370.0,80920.0,-9550.0
2026-04-25,5320260425010005,1,0.0,0,100,-100.0,71270.0,80920.0,-9650.0
2026-04-25,5320260425010008,1,0.0,0,100,-100.0,71170.0,80920.0,-9750.0
2026-04-25,5520260423030001,5,0.0,0,500,-500.0,70670.0,80920.0,-10250.0
2026-04-25,5520260423030004,1,0.0,0,100,-100.0,70570.0,80920.0,-10350.0
2026-04-25,6120260423030010,1,0.0,0,100,-100.0,70470.0,80920.0,-10450.0
2026-04-26,1120260425020003,1,0.0,0,100,-100.0,70370.0,80920.0,-10550.0
2026-04-26,3120260424030008,5,0.0,0,500,-500.0,69870.0,80920.0,-11050.0
2026-04-26,3120260424030011,5,0.0,0,500,-500.0,69370.0,80920.0,-11550.0
2026-04-26,4220260423040002,1,0.0,0,100,-100.0,69270.0,80920.0,-11650.0
2026-04-26,4220260423040004,4,0.0,0,400,-400.0,68870.0,80920.0,-12050.0
2026-04-26,4220260423040005,5,0.0,0,500,-500.0,68370.0,80920.0,-12550.0
2026-04-26,4220260423040006,5,0.0,0,500,-500.0,67870.0,80920.0,-13050.0
2026-04-26,4220260423040007,5,0.0,0,500,-500.0,67370.0,80920.0,-13550.0
2026-04-26,4220260423040008,5,17250.0,1,500,16750.0,84120.0,84120.0,0.0
2026-04-26,4220260423040010,5,0.0,0,500,-500.0,83620.0,84120.0,-500.0
2026-04-26,4220260423040011,5,0.0,0,500,-500.0,83120.0,84120.0,-1000.0
2026-04-26,4220260423040012,5,0.0,0,500,-500.0,82620.0,84120.0,-1500.0
2026-04-27,1120260425030008,1,0.0,0,100,-100.0,82520.0,84120.0,-1600.0
2026-04-27,4320260427010003,1,0.0,0,100,-100.0,82420.0,84120.0,-1700.0
2026-04-27,4320260427010005,1,0.0,0,100,-100.0,82320.0,84120.0,-1800.0
2026-04-27,4320260427010007,1,0.0,0,100,-100.0,82220.0,84120.0,-1900.0
2026-04-27,4320260427010011,1,0.0,0,100,-100.0,82120.0,84120.0,-2000.0
2026-04-27,4520260427010004,1,0.0,0,100,-100.0,82020.0,84120.0,-2100.0
2026-04-27,4520260427010007,1,0.0,0,100,-100.0,81920.0,84120.0,-2200.0
2026-04-27,5320260425030004,1,0.0,0,100,-100.0,81820.0,84120.0,-2300.0
2026-04-27,5320260425030005,1,0.0,0,100,-100.0,81720.0,84120.0,-2400.0
2026-04-27,8720260426020004,1,0.0,0,100,-100.0,81620.0,84120.0,-2500.0
2026-04-28,2520260427020003,1,0.0,0,100,-100.0,81520.0,84120.0,-2600.0
2026-04-28,2520260427020010,1,0.0,0,100,-100.0,81420.0,84120.0,-2700.0
2026-04-28,6120260428010003,1,0.0,0,100,-100.0,81320.0,84120.0,-2800.0
2026-04-28,8720260426030002,1,0.0,0,100,-100.0,81220.0,84120.0,-2900.0
2026-04-29,2520260427030008,1,0.0,0,100,-100.0,81120.0,84120.0,-3000.0
2026-04-29,2720260428020002,1,0.0,0,100,-100.0,81020.0,84120.0,-3100.0
2026-04-29,2720260428020003,1,0.0,0,100,-100.0,80920.0,84120.0,-3200.0
2026-04-29,2720260428020009,1,0.0,0,100,-100.0,80820.0,84120.0,-3300.0
2026-04-29,3720260428020004,1,0.0,0,100,-100.0,80720.0,84120.0,-3400.0
2026-04-29,3720260428020005,1,0.0,0,100,-100.0,80620.0,84120.0,-3500.0
2026-04-29,3720260428020007,1,0.0,0,100,-100.0,80520.0,84120.0,-3600.0
2026-04-29,4520260427030002,1,0.0,0,100,-100.0,80420.0,84120.0,-3700.0
2026-04-29,4520260427030004,1,0.0,0,100,-100.0,80320.0,84120.0,-3800.0
2026-04-29,4520260427030006,1,0.0,0,100,-100.0,80220.0,84120.0,-3900.0
2026-04-30,1120260430010002,1,0.0,0,100,-100.0,80120.0,84120.0,-4000.0
2026-04-30,2720260428030008,1,0.0,0,100,-100.0,80020.0,84120.0,-4100.0
2026-04-30,3720260428030006,1,0.0,0,100,-100.0,79920.0,84120.0,-4200.0
2026-04-30,4620260430010003,1,0.0,0,100,-100.0,79820.0,84120.0,-4300.0
2026-04-30,4620260430010008,1,0.0,0,100,-100.0,79720.0,84120.0,-4400.0
2026-04-30,6120260428030001,1,0.0,0,100,-100.0,79620.0,84120.0,-4500.0
2026-04-30,6220260428030006,1,0.0,0,100,-100.0,79520.0,84120.0,-4600.0
2026-05-01,2320260430020006,1,0.0,0,100,-100.0,79420.0,84120.0,-4700.0
2026-05-01,2620260501010005,1,0.0,0,100,-100.0,79320.0,84120.0,-4800.0
2026-05-01,3520260501010001,3,0.0,0,300,-300.0,79020.0,84120.0,-5100.0
2026-05-01,3520260501010002,5,0.0,0,500,-500.0,78520.0,84120.0,-5600.0
2026-05-01,3520260501010003,5,0.0,0,500,-500.0,78020.0,84120.0,-6100.0
2026-05-01,3520260501010004,5,0.0,0,500,-500.0,77520.0,84120.0,-6600.0
2026-05-01,3520260501010005,6,0.0,0,600,-600.0,76920.0,84120.0,-7200.0
2026-05-01,3520260501010006,6,0.0,0,600,-600.0,76320.0,84120.0,-7800.0
2026-05-01,3520260501010007,5,0.0,0,500,-500.0,75820.0,84120.0,-8300.0
2026-05-01,3520260501010008,5,0.0,0,500,-500.0,75320.0,84120.0,-8800.0
2026-05-01,3520260501010009,5,0.0,0,500,-500.0,74820.0,84120.0,-9300.0
2026-05-01,3520260501010010,4,0.0,0,400,-400.0,74420.0,84120.0,-9700.0
2026-05-01,3520260501010011,5,0.0,0,500,-500.0,73920.0,84120.0,-10200.0
2026-05-01,7520260501010003,1,0.0,0,100,-100.0,73820.0,84120.0,-10300.0
2026-05-01,7520260501010004,1,0.0,0,100,-100.0,73720.0,84120.0,-10400.0
2026-05-02,2320260430030002,1,0.0,0,100,-100.0,73620.0,84120.0,-10500.0
2026-05-02,2320260430030003,5,0.0,0,500,-500.0,73120.0,84120.0,-11000.0
2026-05-02,2620260501020005,1,0.0,0,100,-100.0,73020.0,84120.0,-11100.0
2026-05-02,3520260501020001,5,0.0,0,500,-500.0,72520.0,84120.0,-11600.0
2026-05-02,3520260501020002,5,0.0,0,500,-500.0,72020.0,84120.0,-12100.0
2026-05-02,3520260501020003,6,0.0,0,600,-600.0,71420.0,84120.0,-12700.0
2026-05-02,3520260501020004,5,0.0,0,500,-500.0,70920.0,84120.0,-13200.0
2026-05-02,3520260501020005,5,0.0,0,500,-500.0,70420.0,84120.0,-13700.0
2026-05-02,3520260501020006,5,0.0,0,500,-500.0,69920.0,84120.0,-14200.0
2026-05-02,3520260501020007,5,0.0,0,500,-500.0,69420.0,84120.0,-14700.0
2026-05-02,3520260501020008,5,0.0,0,500,-500.0,68920.0,84120.0,-15200.0
2026-05-02,3520260501020009,3,0.0,0,300,-300.0,68620.0,84120.0,-15500.0
2026-05-02,3520260501020010,5,0.0,0,500,-500.0,68120.0,84120.0,-16000.0
2026-05-02,3520260501020011,3,0.0,0,300,-300.0,67820.0,84120.0,-16300.0
2026-05-02,4620260430030002,5,0.0,0,500,-500.0,67320.0,84120.0,-16800.0
2026-05-02,5320260501020004,1,0.0,0,100,-100.0,67220.0,84120.0,-16900.0
2026-05-02,5320260501020007,1,0.0,0,100,-100.0,67120.0,84120.0,-17000.0
2026-05-02,5320260501020009,1,0.0,0,100,-100.0,67020.0,84120.0,-17100.0
2026-05-03,2720260503010003,1,3030.0,1,100,2930.0,69950.0,84120.0,-14170.0
2026-05-03,2720260503010004,1,0.0,0,100,-100.0,69850.0,84120.0,-14270.0
2026-05-03,3520260501030001,5,0.0,0,500,-500.0,69350.0,84120.0,-14770.0
2026-05-03,3520260501030002,5,0.0,0,500,-500.0,68850.0,84120.0,-15270.0
2026-05-03,3520260501030003,6,0.0,0,600,-600.0,68250.0,84120.0,-15870.0
2026-05-03,3520260501030004,5,0.0,0,500,-500.0,67750.0,84120.0,-16370.0
2026-05-03,3520260501030005,5,0.0,0,500,-500.0,67250.0,84120.0,-16870.0
2026-05-03,3520260501030006,5,0.0,0,500,-500.0,66750.0,84120.0,-17370.0
2026-05-03,3520260501030007,5,0.0,0,500,-500.0,66250.0,84120.0,-17870.0
2026-05-03,3520260501030009,5,0.0,0,500,-500.0,65750.0,84120.0,-18370.0
2026-05-03,3520260501030010,5,0.0,0,500,-500.0,65250.0,84120.0,-18870.0
2026-05-03,3520260501030011,5,0.0,0,500,-500.0,64750.0,84120.0,-19370.0
2026-05-03,7520260501030005,1,0.0,0,100,-100.0,64650.0,84120.0,-19470.0
2026-05-03,8320260501030001,1,0.0,0,100,-100.0,64550.0,84120.0,-19570.0
2026-05-04,1220260504010002,1,0.0,0,100,-100.0,64450.0,84120.0,-19670.0
2026-05-04,2720260503020008,5,0.0,0,500,-500.0,63950.0,84120.0,-20170.0
2026-05-04,2720260503020011,1,0.0,0,100,-100.0,63850.0,84120.0,-20270.0
2026-05-04,3520260501040001,5,0.0,0,500,-500.0,63350.0,84120.0,-20770.0
2026-05-04,3520260501040002,5,0.0,0,500,-500.0,62850.0,84120.0,-21270.0
2026-05-04,3520260501040003,5,14190.0,1,500,13690.0,76540.0,84120.0,-7580.0
2026-05-04,3520260501040004,5,0.0,0,500,-500.0,76040.0,84120.0,-8080.0
2026-05-04,3520260501040005,5,0.0,0,500,-500.0,75540.0,84120.0,-8580.0
2026-05-04,3520260501040006,5,0.0,0,500,-500.0,75040.0,84120.0,-9080.0
2026-05-04,3520260501040007,5,0.0,0,500,-500.0,74540.0,84120.0,-9580.0
2026-05-04,3520260501040008,5,0.0,0,500,-500.0,74040.0,84120.0,-10080.0
2026-05-04,3520260501040009,5,0.0,0,500,-500.0,73540.0,84120.0,-10580.0
2026-05-04,3520260501040010,5,0.0,0,500,-500.0,73040.0,84120.0,-11080.0
2026-05-04,3520260501040011,1,0.0,0,100,-100.0,72940.0,84120.0,-11180.0
2026-05-04,4720260504010003,1,0.0,0,100,-100.0,72840.0,84120.0,-11280.0
2026-05-04,4720260504010011,1,0.0,0,100,-100.0,72740.0,84120.0,-11380.0
2026-05-04,5620260504010012,5,0.0,0,500,-500.0,72240.0,84120.0,-11880.0
2026-05-04,7420260504010003,1,0.0,0,100,-100.0,72140.0,84120.0,-11980.0
2026-05-05,1220260504020002,2,0.0,0,200,-200.0,71940.0,84120.0,-12180.0
2026-05-05,2120260504020006,1,0.0,0,100,-100.0,71840.0,84120.0,-12280.0
2026-05-05,3520260501050001,5,0.0,0,500,-500.0,71340.0,84120.0,-12780.0
2026-05-05,3520260501050002,5,0.0,0,500,-500.0,70840.0,84120.0,-13280.0
2026-05-05,3520260501050003,5,0.0,0,500,-500.0,70340.0,84120.0,-13780.0
2026-05-05,3520260501050005,5,0.0,0,500,-500.0,69840.0,84120.0,-14280.0
2026-05-05,3520260501050006,5,0.0,0,500,-500.0,69340.0,84120.0,-14780.0
2026-05-05,3520260501050007,3,0.0,0,300,-300.0,69040.0,84120.0,-15080.0
2026-05-05,3520260501050008,5,0.0,0,500,-500.0,68540.0,84120.0,-15580.0
2026-05-05,3520260501050009,4,0.0,0,400,-400.0,68140.0,84120.0,-15980.0
2026-05-05,3520260501050010,5,0.0,0,500,-500.0,67640.0,84120.0,-16480.0
2026-05-05,3520260501050011,5,0.0,0,500,-500.0,67140.0,84120.0,-16980.0
2026-05-05,4720260504020003,1,0.0,0,100,-100.0,67040.0,84120.0,-17080.0
2026-05-05,5620260504020003,1,0.0,0,100,-100.0,66940.0,84120.0,-17180.0
2026-05-06,1220260504030005,1,0.0,0,100,-100.0,66840.0,84120.0,-17280.0
2026-05-06,3520260501060001,5,0.0,0,500,-500.0,66340.0,84120.0,-17780.0
2026-05-06,3520260501060002,5,0.0,0,500,-500.0,65840.0,84120.0,-18280.0
2026-05-06,3520260501060003,5,0.0,0,500,-500.0,65340.0,84120.0,-18780.0
2026-05-06,3520260501060004,5,0.0,0,500,-500.0,64840.0,84120.0,-19280.0
2026-05-06,3520260501060005,5,0.0,0,500,-500.0,64340.0,84120.0,-19780.0
2026-05-06,3520260501060006,5,13230.0,1,500,12730.0,77070.0,84120.0,-7050.0
2026-05-06,3520260501060007,5,0.0,0,500,-500.0,76570.0,84120.0,-7550.0
2026-05-06,3520260501060008,5,0.0,0,500,-500.0,76070.0,84120.0,-8050.0
2026-05-06,3520260501060009,5,14900.0,1,500,14400.0,90470.0,90470.0,0.0
2026-05-06,3520260501060010,5,0.0,0,500,-500.0,89970.0,90470.0,-500.0
2026-05-06,3520260501060011,5,0.0,0,500,-500.0,89470.0,90470.0,-1000.0
2026-05-06,4320260505020005,1,0.0,0,100,-100.0,89370.0,90470.0,-1100.0
2026-05-06,4720260504030003,1,0.0,0,100,-100.0,89270.0,90470.0,-1200.0
2026-05-06,4720260504030008,1,0.0,0,100,-100.0,89170.0,90470.0,-1300.0
2026-05-06,5620260504030003,1,0.0,0,100,-100.0,89070.0,90470.0,-1400.0
2026-05-06,5620260504030009,1,0.0,0,100,-100.0,88970.0,90470.0,-1500.0
2026-05-06,5620260504030011,1,0.0,0,100,-100.0,88870.0,90470.0,-1600.0
2026-05-06,6220260506010006,1,0.0,0,100,-100.0,88770.0,90470.0,-1700.0
2026-05-06,6220260506010011,1,0.0,0,100,-100.0,88670.0,90470.0,-1800.0
2026-05-07,5320260507010005,1,0.0,0,100,-100.0,88570.0,90470.0,-1900.0
2026-05-07,6220260506020002,1,0.0,0,100,-100.0,88470.0,90470.0,-2000.0
2026-05-08,1120260507020007,1,0.0,0,100,-100.0,88370.0,90470.0,-2100.0
2026-05-08,5320260507020004,1,0.0,0,100,-100.0,88270.0,90470.0,-2200.0
2026-05-08,6220260506030012,1,0.0,0,100,-100.0,88170.0,90470.0,-2300.0
2026-05-09,2320260508020001,1,0.0,0,100,-100.0,88070.0,90470.0,-2400.0
2026-05-09,2420260508020002,2,0.0,0,200,-200.0,87870.0,90470.0,-2600.0
2026-05-09,4720260509010004,5,0.0,0,500,-500.0,87370.0,90470.0,-3100.0
2026-05-09,4720260509010005,5,0.0,0,500,-500.0,86870.0,90470.0,-3600.0
2026-05-09,4720260509010006,6,0.0,0,600,-600.0,86270.0,90470.0,-4200.0
2026-05-09,4720260509010007,6,0.0,0,600,-600.0,85670.0,90470.0,-4800.0
2026-05-09,4720260509010008,5,0.0,0,500,-500.0,85170.0,90470.0,-5300.0
2026-05-09,4720260509010009,5,0.0,0,500,-500.0,84670.0,90470.0,-5800.0
2026-05-09,4720260509010010,5,0.0,0,500,-500.0,84170.0,90470.0,-6300.0
2026-05-09,4720260509010011,5,0.0,0,500,-500.0,83670.0,90470.0,-6800.0
2026-05-09,4720260509010012,5,0.0,0,500,-500.0,83170.0,90470.0,-7300.0
2026-05-09,5320260507030001,1,0.0,0,100,-100.0,83070.0,90470.0,-7400.0
2026-05-09,5320260507030004,5,0.0,0,500,-500.0,82570.0,90470.0,-7900.0
2026-05-09,5320260507030005,5,0.0,0,500,-500.0,82070.0,90470.0,-8400.0
2026-05-09,7520260508020002,1,0.0,0,100,-100.0,81970.0,90470.0,-8500.0
2026-05-09,8720260507030012,1,0.0,0,100,-100.0,81870.0,90470.0,-8600.0
2026-05-10,2320260508030005,1,0.0,0,100,-100.0,81770.0,90470.0,-8700.0
2026-05-10,2420260508030002,1,0.0,0,100,-100.0,81670.0,90470.0,-8800.0
2026-05-10,3620260510010003,1,0.0,0,100,-100.0,81570.0,90470.0,-8900.0
2026-05-10,4720260509020004,5,0.0,0,500,-500.0,81070.0,90470.0,-9400.0
2026-05-10,4720260509020005,5,0.0,0,500,-500.0,80570.0,90470.0,-9900.0
2026-05-10,4720260509020007,5,0.0,0,500,-500.0,80070.0,90470.0,-10400.0
2026-05-10,4720260509020008,5,0.0,0,500,-500.0,79570.0,90470.0,-10900.0
2026-05-10,4720260509020009,5,0.0,0,500,-500.0,79070.0,90470.0,-11400.0
2026-05-10,4720260509020010,5,0.0,0,500,-500.0,78570.0,90470.0,-11900.0
2026-05-10,4720260509020011,5,0.0,0,500,-500.0,78070.0,90470.0,-12400.0
2026-05-10,4720260509020012,5,0.0,0,500,-500.0,77570.0,90470.0,-12900.0
2026-05-10,7520260508030009,1,0.0,0,100,-100.0,77470.0,90470.0,-13000.0
2026-05-11,1320260510020002,1,0.0,0,100,-100.0,77370.0,90470.0,-13100.0
2026-05-11,2720260511010002,1,0.0,0,100,-100.0,77270.0,90470.0,-13200.0
2026-05-11,3720260511010004,1,0.0,0,100,-100.0,77170.0,90470.0,-13300.0
2026-05-11,3720260511010008,1,0.0,0,100,-100.0,77070.0,90470.0,-13400.0
2026-05-11,3720260511010009,1,0.0,0,100,-100.0,76970.0,90470.0,-13500.0
2026-05-11,4720260509030004,5,0.0,0,500,-500.0,76470.0,90470.0,-14000.0
2026-05-11,4720260509030005,5,0.0,0,500,-500.0,75970.0,90470.0,-14500.0
2026-05-11,4720260509030006,5,0.0,0,500,-500.0,75470.0,90470.0,-15000.0
2026-05-11,4720260509030007,5,0.0,0,500,-500.0,74970.0,90470.0,-15500.0
2026-05-11,4720260509030008,5,0.0,0,500,-500.0,74470.0,90470.0,-16000.0
2026-05-11,4720260509030009,5,0.0,0,500,-500.0,73970.0,90470.0,-16500.0
2026-05-11,4720260509030010,6,0.0,0,600,-600.0,73370.0,90470.0,-17100.0
2026-05-11,4720260509030011,5,0.0,0,500,-500.0,72870.0,90470.0,-17600.0
2026-05-11,4720260509030012,5,0.0,0,500,-500.0,72370.0,90470.0,-18100.0
2026-05-11,5620260511010005,1,0.0,0,100,-100.0,72270.0,90470.0,-18200.0
2026-05-12,2720260511020003,1,0.0,0,100,-100.0,72170.0,90470.0,-18300.0
2026-05-12,3620260510030004,1,0.0,0,100,-100.0,72070.0,90470.0,-18400.0
2026-05-12,3620260510030007,1,0.0,0,100,-100.0,71970.0,90470.0,-18500.0
2026-05-12,3720260511020002,1,0.0,0,100,-100.0,71870.0,90470.0,-18600.0
2026-05-12,3720260511020003,1,0.0,0,100,-100.0,71770.0,90470.0,-18700.0
2026-05-12,3720260511020007,1,0.0,0,100,-100.0,71670.0,90470.0,-18800.0
2026-05-12,4720260509040004,5,0.0,0,500,-500.0,71170.0,90470.0,-19300.0
2026-05-12,4720260509040006,5,0.0,0,500,-500.0,70670.0,90470.0,-19800.0
2026-05-12,4720260509040007,5,0.0,0,500,-500.0,70170.0,90470.0,-20300.0
2026-05-12,4720260509040008,5,0.0,0,500,-500.0,69670.0,90470.0,-20800.0
2026-05-12,4720260509040009,5,0.0,0,500,-500.0,69170.0,90470.0,-21300.0
2026-05-12,4720260509040010,5,0.0,0,500,-500.0,68670.0,90470.0,-21800.0
2026-05-12,4720260509040012,5,0.0,0,500,-500.0,68170.0,90470.0,-22300.0
2026-05-13,3720260511030002,1,0.0,0,100,-100.0,68070.0,90470.0,-22400.0
2026-05-13,3720260511030006,2,0.0,0,200,-200.0,67870.0,90470.0,-22600.0
2026-05-13,4420260513010001,1,0.0,0,100,-100.0,67770.0,90470.0,-22700.0
2026-05-14,1120260514010001,5,0.0,0,500,-500.0,67270.0,90470.0,-23200.0
2026-05-14,1120260514010002,1,0.0,0,100,-100.0,67170.0,90470.0,-23300.0
2026-05-14,1120260514010003,5,0.0,0,500,-500.0,66670.0,90470.0,-23800.0
2026-05-14,1120260514010004,5,0.0,0,500,-500.0,66170.0,90470.0,-24300.0
2026-05-14,1120260514010006,5,0.0,0,500,-500.0,65670.0,90470.0,-24800.0
2026-05-14,1120260514010007,5,0.0,0,500,-500.0,65170.0,90470.0,-25300.0
2026-05-14,1120260514010009,3,0.0,0,300,-300.0,64870.0,90470.0,-25600.0
2026-05-14,1120260514010010,5,0.0,0,500,-500.0,64370.0,90470.0,-26100.0
2026-05-14,1120260514010011,5,0.0,0,500,-500.0,63870.0,90470.0,-26600.0
2026-05-14,1120260514010012,5,0.0,0,500,-500.0,63370.0,90470.0,-27100.0
2026-05-14,8120260513020003,1,0.0,0,100,-100.0,63270.0,90470.0,-27200.0
2026-05-14,8120260513020007,1,0.0,0,100,-100.0,63170.0,90470.0,-27300.0
2026-05-15,1120260514020001,5,0.0,0,500,-500.0,62670.0,90470.0,-27800.0
2026-05-15,1120260514020003,5,0.0,0,500,-500.0,62170.0,90470.0,-28300.0
2026-05-15,1120260514020004,6,0.0,0,600,-600.0,61570.0,90470.0,-28900.0
2026-05-15,1120260514020005,5,0.0,0,500,-500.0,61070.0,90470.0,-29400.0
2026-05-15,1120260514020007,5,0.0,0,500,-500.0,60570.0,90470.0,-29900.0
2026-05-15,1120260514020008,6,0.0,0,600,-600.0,59970.0,90470.0,-30500.0
2026-05-15,1120260514020009,1,0.0,0,100,-100.0,59870.0,90470.0,-30600.0
2026-05-15,1120260514020011,5,0.0,0,500,-500.0,59370.0,90470.0,-31100.0
2026-05-15,1120260514020012,5,0.0,0,500,-500.0,58870.0,90470.0,-31600.0
2026-05-15,2420260515010008,5,0.0,0,500,-500.0,58370.0,90470.0,-32100.0
2026-05-15,2420260515010009,5,0.0,0,500,-500.0,57870.0,90470.0,-32600.0
2026-05-15,3620260515010004,1,0.0,0,100,-100.0,57770.0,90470.0,-32700.0
2026-05-15,3620260515010010,1,0.0,0,100,-100.0,57670.0,90470.0,-32800.0
2026-05-16,1120260514030001,5,0.0,0,500,-500.0,57170.0,90470.0,-33300.0
2026-05-16,1120260514030002,5,0.0,0,500,-500.0,56670.0,90470.0,-33800.0
2026-05-16,1120260514030003,5,0.0,0,500,-500.0,56170.0,90470.0,-34300.0
2026-05-16,1120260514030004,5,0.0,0,500,-500.0,55670.0,90470.0,-34800.0
2026-05-16,1120260514030005,5,0.0,0,500,-500.0,55170.0,90470.0,-35300.0
2026-05-16,1120260514030006,5,11940.0,1,500,11440.0,66610.0,90470.0,-23860.0
2026-05-16,1120260514030007,5,0.0,0,500,-500.0,66110.0,90470.0,-24360.0
2026-05-16,1120260514030008,5,0.0,0,500,-500.0,65610.0,90470.0,-24860.0
2026-05-16,1120260514030009,5,0.0,0,500,-500.0,65110.0,90470.0,-25360.0
2026-05-16,1120260514030011,5,0.0,0,500,-500.0,64610.0,90470.0,-25860.0
2026-05-16,1120260514030012,5,0.0,0,500,-500.0,64110.0,90470.0,-26360.0
2026-05-16,2420260515020001,1,3050.0,1,100,2950.0,67060.0,90470.0,-23410.0
2026-05-16,2420260515020011,5,0.0,0,500,-500.0,66560.0,90470.0,-23910.0
2026-05-16,3620260515020010,1,0.0,0,100,-100.0,66460.0,90470.0,-24010.0
2026-05-16,4320260516010001,1,0.0,0,100,-100.0,66360.0,90470.0,-24110.0
2026-05-16,4320260516010002,1,0.0,0,100,-100.0,66260.0,90470.0,-24210.0
2026-05-16,5620260516010004,5,0.0,0,500,-500.0,65760.0,90470.0,-24710.0
2026-05-17,1120260514040003,5,0.0,0,500,-500.0,65260.0,90470.0,-25210.0
2026-05-17,1120260514040004,5,0.0,0,500,-500.0,64760.0,90470.0,-25710.0
2026-05-17,1120260514040005,5,0.0,0,500,-500.0,64260.0,90470.0,-26210.0
2026-05-17,1120260514040007,5,0.0,0,500,-500.0,63760.0,90470.0,-26710.0
2026-05-17,1120260514040008,1,0.0,0,100,-100.0,63660.0,90470.0,-26810.0
2026-05-17,1120260514040009,5,0.0,0,500,-500.0,63160.0,90470.0,-27310.0
2026-05-17,1120260514040010,5,0.0,0,500,-500.0,62660.0,90470.0,-27810.0
2026-05-17,1120260514040011,6,0.0,0,600,-600.0,62060.0,90470.0,-28410.0
2026-05-17,1120260514040012,5,0.0,0,500,-500.0,61560.0,90470.0,-28910.0
2026-05-17,2420260515030006,5,0.0,0,500,-500.0,61060.0,90470.0,-29410.0
2026-05-17,2420260515030011,2,0.0,0,200,-200.0,60860.0,90470.0,-29610.0
2026-05-17,3620260515030007,1,0.0,0,100,-100.0,60760.0,90470.0,-29710.0
2026-05-17,5620260516020003,1,0.0,0,100,-100.0,60660.0,90470.0,-29810.0
2026-05-17,5620260516020004,5,0.0,0,500,-500.0,60160.0,90470.0,-30310.0
