rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_race_score,min_race_score,avg_score,min_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month_min_roi,month_mean_roi,month_count,plus_months,enough_hits
odds_300_3000_race>=0.55_score>=0.2_expected>=10000_top1_by_direct_expected_return,157,157,1.0,15700,102350,86650,6.519108280254777,0.0,1,0.006369426751592357,0.006369426751592357,1.0,1.0,0.2591679370925697,0.2002596949400417,921.0292993630574,1053.8,23142.320654923613,102350,1.0,0.0,7.107638888888889,6,1,False
odds_300_3000_race>=0.6_score>=0.2_expected>=10000_top1_by_direct_expected_return,157,157,1.0,15700,102350,86650,6.519108280254777,0.0,1,0.006369426751592357,0.006369426751592357,1.0,1.0,0.2591679370925697,0.2002596949400417,921.0292993630574,1053.8,23142.320654923613,102350,1.0,0.0,7.107638888888889,6,1,False
odds_200_2000_race>=0.3_score>=0.2_expected>=10000_top1_by_direct_expected_return,163,163,1.0,16300,102350,86050,6.279141104294479,0.0,1,0.006134969325153374,0.006134969325153374,1.0,1.0,0.265181892355773,0.2002596949400417,865.0680981595091,1026.1,21897.890130446754,102350,1.0,0.0,6.560897435897435,6,1,False
odds_200_2000_race>=0.4_score>=0.2_expected>=10000_top1_by_direct_expected_return,163,163,1.0,16300,102350,86050,6.279141104294479,0.0,1,0.006134969325153374,0.006134969325153374,1.0,1.0,0.265181892355773,0.2002596949400417,865.0680981595091,1026.1,21897.890130446754,102350,1.0,0.0,6.560897435897435,6,1,False
odds_200_2000_race>=0.45_score>=0.2_expected>=10000_top1_by_direct_expected_return,163,163,1.0,16300,102350,86050,6.279141104294479,0.0,1,0.006134969325153374,0.006134969325153374,1.0,1.0,0.265181892355773,0.2002596949400417,865.0680981595091,1026.1,21897.890130446754,102350,1.0,0.0,6.560897435897435,6,1,False
odds_200_2000_race>=0.5_score>=0.2_expected>=10000_top1_by_direct_expected_return,163,163,1.0,16300,102350,86050,6.279141104294479,0.0,1,0.006134969325153374,0.006134969325153374,1.0,1.0,0.265181892355773,0.2002596949400417,865.0680981595091,1026.1,21897.890130446754,102350,1.0,0.0,6.560897435897435,6,1,False
odds_200_2000_race>=0.55_score>=0.2_expected>=10000_top1_by_direct_expected_return,163,163,1.0,16300,102350,86050,6.279141104294479,0.0,1,0.006134969325153374,0.006134969325153374,1.0,1.0,0.265181892355773,0.2002596949400417,865.0680981595091,1026.1,21897.890130446754,102350,1.0,0.0,6.560897435897435,6,1,False
odds_200_2000_race>=0.6_score>=0.2_expected>=10000_top1_by_direct_expected_return,163,163,1.0,16300,102350,86050,6.279141104294479,0.0,1,0.006134969325153374,0.006134969325153374,1.0,1.0,0.265181892355773,0.2002596949400417,865.0680981595091,1026.1,21897.890130446754,102350,1.0,0.0,6.560897435897435,6,1,False
odds_100plus_race>=0.3_score>=0.2_expected>=10000_top1_by_direct_expected_return,164,164,1.0,16400,102350,85950,6.240853658536586,0.0,1,0.006097560975609756,0.006097560975609756,1.0,1.0,0.2638514373709821,0.2002596949400417,922.810975609756,1030.9499999999998,23117.651624825998,102350,1.0,0.0,6.560897435897435,6,1,False
odds_100plus_race>=0.4_score>=0.2_expected>=10000_top1_by_direct_expected_return,164,164,1.0,16400,102350,85950,6.240853658536586,0.0,1,0.006097560975609756,0.006097560975609756,1.0,1.0,0.2638514373709821,0.2002596949400417,922.810975609756,1030.9499999999998,23117.651624825998,102350,1.0,0.0,6.560897435897435,6,1,False
odds_100plus_race>=0.45_score>=0.2_expected>=10000_top1_by_direct_expected_return,164,164,1.0,16400,102350,85950,6.240853658536586,0.0,1,0.006097560975609756,0.006097560975609756,1.0,1.0,0.2638514373709821,0.2002596949400417,922.810975609756,1030.9499999999998,23117.651624825998,102350,1.0,0.0,6.560897435897435,6,1,False
odds_100plus_race>=0.5_score>=0.2_expected>=10000_top1_by_direct_expected_return,164,164,1.0,16400,102350,85950,6.240853658536586,0.0,1,0.006097560975609756,0.006097560975609756,1.0,1.0,0.2638514373709821,0.2002596949400417,922.810975609756,1030.9499999999998,23117.651624825998,102350,1.0,0.0,6.560897435897435,6,1,False
odds_100plus_race>=0.55_score>=0.2_expected>=10000_top1_by_direct_expected_return,164,164,1.0,16400,102350,85950,6.240853658536586,0.0,1,0.006097560975609756,0.006097560975609756,1.0,1.0,0.2638514373709821,0.2002596949400417,922.810975609756,1030.9499999999998,23117.651624825998,102350,1.0,0.0,6.560897435897435,6,1,False
odds_100plus_race>=0.6_score>=0.2_expected>=10000_top1_by_direct_expected_return,164,164,1.0,16400,102350,85950,6.240853658536586,0.0,1,0.006097560975609756,0.006097560975609756,1.0,1.0,0.2638514373709821,0.2002596949400417,922.810975609756,1030.9499999999998,23117.651624825998,102350,1.0,0.0,6.560897435897435,6,1,False
odds_200plus_race>=0.3_score>=0.2_expected>=10000_top1_by_direct_expected_return,164,164,1.0,16400,102350,85950,6.240853658536586,0.0,1,0.006097560975609756,0.006097560975609756,1.0,1.0,0.2638514373709821,0.2002596949400417,922.810975609756,1030.9499999999998,23117.651624825998,102350,1.0,0.0,6.560897435897435,6,1,False
odds_200plus_race>=0.4_score>=0.2_expected>=10000_top1_by_direct_expected_return,164,164,1.0,16400,102350,85950,6.240853658536586,0.0,1,0.006097560975609756,0.006097560975609756,1.0,1.0,0.2638514373709821,0.2002596949400417,922.810975609756,1030.9499999999998,23117.651624825998,102350,1.0,0.0,6.560897435897435,6,1,False
odds_200plus_race>=0.45_score>=0.2_expected>=10000_top1_by_direct_expected_return,164,164,1.0,16400,102350,85950,6.240853658536586,0.0,1,0.006097560975609756,0.006097560975609756,1.0,1.0,0.2638514373709821,0.2002596949400417,922.810975609756,1030.9499999999998,23117.651624825998,102350,1.0,0.0,6.560897435897435,6,1,False
odds_200plus_race>=0.5_score>=0.2_expected>=10000_top1_by_direct_expected_return,164,164,1.0,16400,102350,85950,6.240853658536586,0.0,1,0.006097560975609756,0.006097560975609756,1.0,1.0,0.2638514373709821,0.2002596949400417,922.810975609756,1030.9499999999998,23117.651624825998,102350,1.0,0.0,6.560897435897435,6,1,False
odds_200plus_race>=0.55_score>=0.2_expected>=10000_top1_by_direct_expected_return,164,164,1.0,16400,102350,85950,6.240853658536586,0.0,1,0.006097560975609756,0.006097560975609756,1.0,1.0,0.2638514373709821,0.2002596949400417,922.810975609756,1030.9499999999998,23117.651624825998,102350,1.0,0.0,6.560897435897435,6,1,False
odds_200plus_race>=0.6_score>=0.2_expected>=10000_top1_by_direct_expected_return,164,164,1.0,16400,102350,85950,6.240853658536586,0.0,1,0.006097560975609756,0.006097560975609756,1.0,1.0,0.2638514373709821,0.2002596949400417,922.810975609756,1030.9499999999998,23117.651624825998,102350,1.0,0.0,6.560897435897435,6,1,False
odds_300_3000_race>=0.3_score>=0.2_expected>=10000_top2_by_direct_ticket_score,157,275,1.7515923566878981,27500,124940,97440,4.543272727272727,0.0,1,0.0036363636363636364,0.006369426751592357,1.0,1.0,0.2792246073519879,0.2002596949400417,631.8567272727273,455.6,17121.204527631173,124940,1.0,0.0,5.2058333333333335,6,1,False
odds_300_3000_race>=0.4_score>=0.2_expected>=10000_top2_by_direct_ticket_score,157,275,1.7515923566878981,27500,124940,97440,4.543272727272727,0.0,1,0.0036363636363636364,0.006369426751592357,1.0,1.0,0.2792246073519879,0.2002596949400417,631.8567272727273,455.6,17121.204527631173,124940,1.0,0.0,5.2058333333333335,6,1,False
odds_300_3000_race>=0.45_score>=0.2_expected>=10000_top2_by_direct_ticket_score,157,275,1.7515923566878981,27500,124940,97440,4.543272727272727,0.0,1,0.0036363636363636364,0.006369426751592357,1.0,1.0,0.2792246073519879,0.2002596949400417,631.8567272727273,455.6,17121.204527631173,124940,1.0,0.0,5.2058333333333335,6,1,False
odds_300_3000_race>=0.5_score>=0.2_expected>=10000_top2_by_direct_ticket_score,157,275,1.7515923566878981,27500,124940,97440,4.543272727272727,0.0,1,0.0036363636363636364,0.006369426751592357,1.0,1.0,0.2792246073519879,0.2002596949400417,631.8567272727273,455.6,17121.204527631173,124940,1.0,0.0,5.2058333333333335,6,1,False
odds_300_3000_race>=0.55_score>=0.2_expected>=10000_top2_by_direct_ticket_score,157,275,1.7515923566878981,27500,124940,97440,4.543272727272727,0.0,1,0.0036363636363636364,0.006369426751592357,1.0,1.0,0.2792246073519879,0.2002596949400417,631.8567272727273,455.6,17121.204527631173,124940,1.0,0.0,5.2058333333333335,6,1,False
odds_300_3000_race>=0.6_score>=0.2_expected>=10000_top2_by_direct_ticket_score,157,275,1.7515923566878981,27500,124940,97440,4.543272727272727,0.0,1,0.0036363636363636364,0.006369426751592357,1.0,1.0,0.2792246073519879,0.2002596949400417,631.8567272727273,455.6,17121.204527631173,124940,1.0,0.0,5.2058333333333335,6,1,False
odds_200_2000_race>=0.3_score>=0.2_expected>=10000_top2_by_direct_ticket_score,163,285,1.7484662576687116,28500,124940,96440,4.383859649122807,0.0,1,0.0035087719298245615,0.006134969325153374,1.0,1.0,0.29526331740798345,0.2002596949400417,572.5087719298245,421.1,15927.87850831283,124940,1.0,0.0,5.078861788617886,6,1,False
odds_200_2000_race>=0.4_score>=0.2_expected>=10000_top2_by_direct_ticket_score,163,285,1.7484662576687116,28500,124940,96440,4.383859649122807,0.0,1,0.0035087719298245615,0.006134969325153374,1.0,1.0,0.29526331740798345,0.2002596949400417,572.5087719298245,421.1,15927.87850831283,124940,1.0,0.0,5.078861788617886,6,1,False
odds_200_2000_race>=0.45_score>=0.2_expected>=10000_top2_by_direct_ticket_score,163,285,1.7484662576687116,28500,124940,96440,4.383859649122807,0.0,1,0.0035087719298245615,0.006134969325153374,1.0,1.0,0.29526331740798345,0.2002596949400417,572.5087719298245,421.1,15927.87850831283,124940,1.0,0.0,5.078861788617886,6,1,False
odds_200_2000_race>=0.5_score>=0.2_expected>=10000_top2_by_direct_ticket_score,163,285,1.7484662576687116,28500,124940,96440,4.383859649122807,0.0,1,0.0035087719298245615,0.006134969325153374,1.0,1.0,0.29526331740798345,0.2002596949400417,572.5087719298245,421.1,15927.87850831283,124940,1.0,0.0,5.078861788617886,6,1,False
odds_200_2000_race>=0.55_score>=0.2_expected>=10000_top2_by_direct_ticket_score,163,285,1.7484662576687116,28500,124940,96440,4.383859649122807,0.0,1,0.0035087719298245615,0.006134969325153374,1.0,1.0,0.29526331740798345,0.2002596949400417,572.5087719298245,421.1,15927.87850831283,124940,1.0,0.0,5.078861788617886,6,1,False
odds_200_2000_race>=0.6_score>=0.2_expected>=10000_top2_by_direct_ticket_score,163,285,1.7484662576687116,28500,124940,96440,4.383859649122807,0.0,1,0.0035087719298245615,0.006134969325153374,1.0,1.0,0.29526331740798345,0.2002596949400417,572.5087719298245,421.1,15927.87850831283,124940,1.0,0.0,5.078861788617886,6,1,False
odds_100plus_race>=0.3_score>=0.2_expected>=10000_top2_by_direct_ticket_score,164,287,1.75,28700,124940,96240,4.3533101045296165,0.0,1,0.003484320557491289,0.006097560975609756,1.0,1.0,0.29472568256048864,0.2002596949400417,586.7358885017422,422.5,16209.357721096618,124940,1.0,0.0,5.078861788617886,6,1,False
odds_100plus_race>=0.4_score>=0.2_expected>=10000_top2_by_direct_ticket_score,164,287,1.75,28700,124940,96240,4.3533101045296165,0.0,1,0.003484320557491289,0.006097560975609756,1.0,1.0,0.29472568256048864,0.2002596949400417,586.7358885017422,422.5,16209.357721096618,124940,1.0,0.0,5.078861788617886,6,1,False
odds_100plus_race>=0.45_score>=0.2_expected>=10000_top2_by_direct_ticket_score,164,287,1.75,28700,124940,96240,4.3533101045296165,0.0,1,0.003484320557491289,0.006097560975609756,1.0,1.0,0.29472568256048864,0.2002596949400417,586.7358885017422,422.5,16209.357721096618,124940,1.0,0.0,5.078861788617886,6,1,False
odds_100plus_race>=0.5_score>=0.2_expected>=10000_top2_by_direct_ticket_score,164,287,1.75,28700,124940,96240,4.3533101045296165,0.0,1,0.003484320557491289,0.006097560975609756,1.0,1.0,0.29472568256048864,0.2002596949400417,586.7358885017422,422.5,16209.357721096618,124940,1.0,0.0,5.078861788617886,6,1,False
odds_100plus_race>=0.55_score>=0.2_expected>=10000_top2_by_direct_ticket_score,164,287,1.75,28700,124940,96240,4.3533101045296165,0.0,1,0.003484320557491289,0.006097560975609756,1.0,1.0,0.29472568256048864,0.2002596949400417,586.7358885017422,422.5,16209.357721096618,124940,1.0,0.0,5.078861788617886,6,1,False
odds_100plus_race>=0.6_score>=0.2_expected>=10000_top2_by_direct_ticket_score,164,287,1.75,28700,124940,96240,4.3533101045296165,0.0,1,0.003484320557491289,0.006097560975609756,1.0,1.0,0.29472568256048864,0.2002596949400417,586.7358885017422,422.5,16209.357721096618,124940,1.0,0.0,5.078861788617886,6,1,False
odds_200plus_race>=0.3_score>=0.2_expected>=10000_top2_by_direct_ticket_score,164,287,1.75,28700,124940,96240,4.3533101045296165,0.0,1,0.003484320557491289,0.006097560975609756,1.0,1.0,0.29472568256048864,0.2002596949400417,586.7358885017422,422.5,16209.357721096618,124940,1.0,0.0,5.078861788617886,6,1,False
odds_200plus_race>=0.4_score>=0.2_expected>=10000_top2_by_direct_ticket_score,164,287,1.75,28700,124940,96240,4.3533101045296165,0.0,1,0.003484320557491289,0.006097560975609756,1.0,1.0,0.29472568256048864,0.2002596949400417,586.7358885017422,422.5,16209.357721096618,124940,1.0,0.0,5.078861788617886,6,1,False
odds_200plus_race>=0.45_score>=0.2_expected>=10000_top2_by_direct_ticket_score,164,287,1.75,28700,124940,96240,4.3533101045296165,0.0,1,0.003484320557491289,0.006097560975609756,1.0,1.0,0.29472568256048864,0.2002596949400417,586.7358885017422,422.5,16209.357721096618,124940,1.0,0.0,5.078861788617886,6,1,False
odds_200plus_race>=0.5_score>=0.2_expected>=10000_top2_by_direct_ticket_score,164,287,1.75,28700,124940,96240,4.3533101045296165,0.0,1,0.003484320557491289,0.006097560975609756,1.0,1.0,0.29472568256048864,0.2002596949400417,586.7358885017422,422.5,16209.357721096618,124940,1.0,0.0,5.078861788617886,6,1,False
odds_200plus_race>=0.55_score>=0.2_expected>=10000_top2_by_direct_ticket_score,164,287,1.75,28700,124940,96240,4.3533101045296165,0.0,1,0.003484320557491289,0.006097560975609756,1.0,1.0,0.29472568256048864,0.2002596949400417,586.7358885017422,422.5,16209.357721096618,124940,1.0,0.0,5.078861788617886,6,1,False
odds_200plus_race>=0.6_score>=0.2_expected>=10000_top2_by_direct_ticket_score,164,287,1.75,28700,124940,96240,4.3533101045296165,0.0,1,0.003484320557491289,0.006097560975609756,1.0,1.0,0.29472568256048864,0.2002596949400417,586.7358885017422,422.5,16209.357721096618,124940,1.0,0.0,5.078861788617886,6,1,False
odds_300_3000_race>=0.3_score>=0.2_expected>=0_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.3_score>=0.2_expected>=1000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.3_score>=0.2_expected>=3000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.3_score>=0.2_expected>=5000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.4_score>=0.2_expected>=0_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.4_score>=0.2_expected>=1000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.4_score>=0.2_expected>=3000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.45_score>=0.2_expected>=0_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.45_score>=0.2_expected>=1000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.45_score>=0.2_expected>=3000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.45_score>=0.2_expected>=5000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.5_score>=0.2_expected>=0_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.5_score>=0.2_expected>=1000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.5_score>=0.2_expected>=3000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.5_score>=0.2_expected>=5000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.55_score>=0.2_expected>=0_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.55_score>=0.2_expected>=1000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.55_score>=0.2_expected>=3000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.55_score>=0.2_expected>=5000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.6_score>=0.2_expected>=0_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.6_score>=0.2_expected>=1000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.6_score>=0.2_expected>=3000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_300_3000_race>=0.6_score>=0.2_expected>=5000_top1_by_direct_expected_return,256,256,1.0,25600,102350,76750,3.998046875,0.0,1,0.00390625,0.00390625,1.0,1.0,0.2493519821455719,0.2002596949400417,708.1382812500001,450.95,17513.879117463577,102350,1.0,0.0,4.160569105691057,6,1,False
odds_200_2000_race>=0.3_score>=0.2_expected>=5000_top1_by_direct_expected_return,273,273,1.0,27300,102350,75050,3.749084249084249,0.0,1,0.003663003663003663,0.003663003663003663,1.0,1.0,0.2661033477786699,0.2002596949400417,650.6128205128206,422.8,16511.024275127424,102350,1.0,0.0,3.629432624113475,6,1,False
odds_200_2000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_expected_return,273,273,1.0,27300,102350,75050,3.749084249084249,0.0,1,0.003663003663003663,0.003663003663003663,1.0,1.0,0.2661033477786699,0.2002596949400417,650.6128205128206,422.8,16511.024275127424,102350,1.0,0.0,3.629432624113475,6,1,False
odds_200_2000_race>=0.45_score>=0.2_expected>=5000_top1_by_direct_expected_return,273,273,1.0,27300,102350,75050,3.749084249084249,0.0,1,0.003663003663003663,0.003663003663003663,1.0,1.0,0.2661033477786699,0.2002596949400417,650.6128205128206,422.8,16511.024275127424,102350,1.0,0.0,3.629432624113475,6,1,False
odds_200_2000_race>=0.5_score>=0.2_expected>=5000_top1_by_direct_expected_return,273,273,1.0,27300,102350,75050,3.749084249084249,0.0,1,0.003663003663003663,0.003663003663003663,1.0,1.0,0.2661033477786699,0.2002596949400417,650.6128205128206,422.8,16511.024275127424,102350,1.0,0.0,3.629432624113475,6,1,False
odds_200_2000_race>=0.55_score>=0.2_expected>=5000_top1_by_direct_expected_return,273,273,1.0,27300,102350,75050,3.749084249084249,0.0,1,0.003663003663003663,0.003663003663003663,1.0,1.0,0.2661033477786699,0.2002596949400417,650.6128205128206,422.8,16511.024275127424,102350,1.0,0.0,3.629432624113475,6,1,False
odds_200_2000_race>=0.6_score>=0.2_expected>=5000_top1_by_direct_expected_return,273,273,1.0,27300,102350,75050,3.749084249084249,0.0,1,0.003663003663003663,0.003663003663003663,1.0,1.0,0.2661033477786699,0.2002596949400417,650.6128205128206,422.8,16511.024275127424,102350,1.0,0.0,3.629432624113475,6,1,False
odds_200plus_race>=0.3_score>=0.2_expected>=5000_top1_by_direct_expected_return,273,273,1.0,27300,102350,75050,3.749084249084249,0.0,1,0.003663003663003663,0.003663003663003663,1.0,1.0,0.2654954794865878,0.2002596949400417,686.945054945055,434.6,17291.523935380137,102350,1.0,0.0,3.629432624113475,6,1,False
odds_200plus_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_expected_return,273,273,1.0,27300,102350,75050,3.749084249084249,0.0,1,0.003663003663003663,0.003663003663003663,1.0,1.0,0.2654954794865878,0.2002596949400417,686.945054945055,434.6,17291.523935380137,102350,1.0,0.0,3.629432624113475,6,1,False
odds_200plus_race>=0.45_score>=0.2_expected>=5000_top1_by_direct_expected_return,273,273,1.0,27300,102350,75050,3.749084249084249,0.0,1,0.003663003663003663,0.003663003663003663,1.0,1.0,0.2654954794865878,0.2002596949400417,686.945054945055,434.6,17291.523935380137,102350,1.0,0.0,3.629432624113475,6,1,False
odds_200plus_race>=0.5_score>=0.2_expected>=5000_top1_by_direct_expected_return,273,273,1.0,27300,102350,75050,3.749084249084249,0.0,1,0.003663003663003663,0.003663003663003663,1.0,1.0,0.2654954794865878,0.2002596949400417,686.945054945055,434.6,17291.523935380137,102350,1.0,0.0,3.629432624113475,6,1,False
odds_200plus_race>=0.55_score>=0.2_expected>=5000_top1_by_direct_expected_return,273,273,1.0,27300,102350,75050,3.749084249084249,0.0,1,0.003663003663003663,0.003663003663003663,1.0,1.0,0.2654954794865878,0.2002596949400417,686.945054945055,434.6,17291.523935380137,102350,1.0,0.0,3.629432624113475,6,1,False
odds_200plus_race>=0.6_score>=0.2_expected>=5000_top1_by_direct_expected_return,273,273,1.0,27300,102350,75050,3.749084249084249,0.0,1,0.003663003663003663,0.003663003663003663,1.0,1.0,0.2654954794865878,0.2002596949400417,686.945054945055,434.6,17291.523935380137,102350,1.0,0.0,3.629432624113475,6,1,False
odds_100plus_race>=0.3_score>=0.2_expected>=5000_top1_by_direct_expected_return,275,275,1.0,27500,102350,74850,3.7218181818181817,0.0,1,0.0036363636363636364,0.0036363636363636364,1.0,1.0,0.2703845380767872,0.2002596949400417,680.8280000000001,424.7,17221.806501779203,102350,1.0,0.0,3.629432624113475,6,1,False
odds_100plus_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_expected_return,275,275,1.0,27500,102350,74850,3.7218181818181817,0.0,1,0.0036363636363636364,0.0036363636363636364,1.0,1.0,0.2703845380767872,0.2002596949400417,680.8280000000001,424.7,17221.806501779203,102350,1.0,0.0,3.629432624113475,6,1,False
odds_100plus_race>=0.45_score>=0.2_expected>=5000_top1_by_direct_expected_return,275,275,1.0,27500,102350,74850,3.7218181818181817,0.0,1,0.0036363636363636364,0.0036363636363636364,1.0,1.0,0.2703845380767872,0.2002596949400417,680.8280000000001,424.7,17221.806501779203,102350,1.0,0.0,3.629432624113475,6,1,False
odds_100plus_race>=0.5_score>=0.2_expected>=5000_top1_by_direct_expected_return,275,275,1.0,27500,102350,74850,3.7218181818181817,0.0,1,0.0036363636363636364,0.0036363636363636364,1.0,1.0,0.2703845380767872,0.2002596949400417,680.8280000000001,424.7,17221.806501779203,102350,1.0,0.0,3.629432624113475,6,1,False
odds_100plus_race>=0.55_score>=0.2_expected>=5000_top1_by_direct_expected_return,275,275,1.0,27500,102350,74850,3.7218181818181817,0.0,1,0.0036363636363636364,0.0036363636363636364,1.0,1.0,0.2703845380767872,0.2002596949400417,680.8280000000001,424.7,17221.806501779203,102350,1.0,0.0,3.629432624113475,6,1,False
